id,name,box_qty,strip_qty,box_purchase,strip_purchase,cost_box,cost_strip,cost_total
1412,ملح انجليزي اكياس,6,6,6.05,6.05,36.30,36.30,72.60
998,مناديل  مبللة بيبي كير,2,2,10.00,10.00,20.00,20.00,40.00
41,مناديل زينه,2,2,23.50,23.50,47.00,47.00,94.00
1358,مناديل مبلله تركى 72,0,0,13.25,13.25,0.00,0.00,0.00
987,مناديل وايت,7,7,24.00,24.00,168.00,168.00,336.00
1948,منك حمام كريم 400 افوكادو,1,1,50.00,50.00,50.00,50.00,100.00
1537,منك حمام كريم 800ملل  توم روزماري موف,1,1,85.00,85.00,85.00,85.00,170.00
2303,موبيتيل 15جم اقراص,1,1,25.00,25.00,25.00,25.00,50.00
502,موبيتيل 7.5مجم مسكن,0,0,11.16,11.16,0.00,0.00,0.00
503,موبيتيل حقن/المهن,1,3,23.40,7.80,23.40,23.40,46.80
2233,موتيليوم اقراص,1,4,74.70,18.68,74.70,74.70,149.40
1586,موتينورم شراب,2,2,23.83,23.83,47.66,47.66,95.32
2161,مودابكس 50مجم اقراص,1,4,81.80,27.27,81.80,109.07,190.87
2135,مور قطن ازاله مكياج,1,1,33.00,33.00,33.00,33.00,66.00
972,موزابرايد 5مجم,0,2,92.40,30.80,0.00,61.60,61.60
2231,موسكو كريم,1,1,68.68,68.68,68.68,68.68,137.36
1237,موفكسير 50/500,0,0,57.72,28.86,0.00,0.00,0.00
495,موفكسير 500/50مجم اقراص,2,5,57.72,28.86,115.44,144.30,259.74
494,موفلوكس 400مجم,1,2,128.80,64.40,128.80,128.80,257.60
1834,موفيجيت 50 مجم اقراص,1,4,39.00,13.00,39.00,52.00,91.00
505,موفيزي 5مجم,0,1,43.80,14.60,0.00,14.60,14.60
173,موكسن 15 مجم قرص,1,2,30.36,15.18,30.36,30.36,60.72
578,موكسيفلوكس 400 مجم اقراص,1,2,128.80,64.40,128.80,128.80,257.60
1911,موكسيفلوكس 5مجم قطره,1,1,23.62,23.62,23.62,23.62,47.24
35,مولبد الترا طويل جدا,0,0,63.00,63.00,0.00,0.00,0.00
2265,مولبد دبل طويل جدا,2,2,40.00,40.00,80.00,80.00,160.00
999,مولبد س طويل جدا,1,1,25.00,25.00,25.00,25.00,50.00
36,مولبد طويل,2,2,40.00,40.00,80.00,80.00,160.00
39,مولبد طويل 26,0,0,63.00,63.00,0.00,0.00,0.00
37,مولبد طويل جدا 14,0,0,40.00,40.00,0.00,0.00,0.00
40,مولبد طويل جدا 24,0,0,63.00,63.00,0.00,0.00,0.00
2136,مولبد ماكس طويل,3,3,27.00,27.00,81.00,81.00,162.00
982,مولفيكس 1,1,82,265.00,4.42,265.00,362.17,627.17
100,مولفيكس 2,0,55,260.00,4.33,0.00,238.33,238.33
101,مولفيكس 3,0,42,300.00,5.17,0.00,217.24,217.24
105,مولفيكس 4,2,163,300.00,5.17,600.00,843.10,1443.10
978,مولفيكس 4,1,28,410.00,5.12,410.00,143.50,553.50
979,مولفيكس 5 عبوة كبيرة,0,50,415.00,7.16,0.00,357.76,357.76
983,مولفيكس 6,0,14,330.00,6.88,0.00,96.25,96.25
2173,مولفيكس 6 بريميوم,0,20,315.00,6.85,0.00,136.96,136.96
1896,مولفيكس رقم 5,1,98,359.00,6.19,359.00,606.59,965.59
1856,مومينتا كريم 30م,0,0,39.60,39.60,0.00,0.00,0.00
1887,مومينتا كريم موضعي,2,2,43.89,43.89,87.78,87.78,175.56
2293,مون شاين كريم,0,0,179.70,179.70,0.00,0.00,0.00
580,مونو ماك 40مجم,1,2,32.25,16.12,32.25,32.25,64.50
567,مونو ماك ديبو اقراص,1,1,36.00,36.00,36.00,36.00,72.00
571,مونوماك 20مجم,1,2,21.28,10.64,21.28,21.28,42.56
733,مونيكيور 400مجم لبوس,3,9,15.60,5.20,46.80,46.80,93.60
570,موهير لسيون سبراي,1,1,140.00,140.00,140.00,140.00,280.00
487,مووف مساج كريم,2,2,14.93,14.93,29.86,29.86,59.72
565,مويست1 مرطب,1,1,131.40,131.40,131.40,131.40,262.80
170,ميبافاج ممتد المفعول 1000 مجم,2,6,36.75,12.25,73.50,73.50,147.00
731,ميبافيوران 100مجم,2,4,35.10,17.55,70.20,70.20,140.40
498,ميباكوفنت شراب,1,1,12.37,12.37,12.37,12.37,24.74
2258,ميبو 30 جم كريم,1,1,160.00,160.00,160.00,160.00,320.00
920,ميبو كريم,2,2,94.83,94.83,189.66,189.66,379.32
172,ميبيفاك ممتد المفعول قرص200مجم,1,3,72.27,24.09,72.27,72.27,144.54
1507,ميتابسين اقراص,1,1,80.96,80.96,80.96,80.96,161.92
574,ميتاكارديا اقراص,0,0,43.80,14.60,0.00,0.00,0.00
1657,ميتفيلدازون50/1000مجم اقراص,1,3,117.00,39.00,117.00,117.00,234.00
813,ميثايلتكنو 30فيلم,1,39,105.30,3.51,105.30,136.89,242.19
1575,ميثرجين 0.125 مجم اقراص,2,6,11.13,3.71,22.26,22.26,44.52
184,ميجافين ان شراب,2,2,25.55,25.55,51.10,51.10,102.20
174,ميجافين قرص مسكن وخافض للحراره,1,3,37.20,12.40,37.20,37.20,74.40
1829,ميجاليز مانجو شراب,2,2,24.24,24.24,48.48,48.48,96.96
504,ميجاليز مضاد للالتهابات,1,3,48.24,16.08,48.24,48.24,96.48
906,ميجاموكس 1مجم اقراص,2,4,69.42,34.71,138.84,138.84,277.68
2154,ميجاموكس 228مجم شراب,1,1,53.76,53.76,53.76,53.76,107.52
903,ميجاموكس 457 جرام شراب,1,1,80.00,80.00,80.00,80.00,160.00
905,ميجاموكس 625 ملجم اقراص,1,2,111.50,55.75,111.50,111.50,223.00
2153,ميجاموكس 642.9شراب,1,1,85.60,85.60,85.60,85.60,171.20
500,ميدميليزين شراب 100مل,0,0,20.74,20.74,0.00,0.00,0.00
285,ميدودرين 2.5,2,5,33.50,16.75,67.00,83.75,150.75
568,ميدودرين نقط  10ملليلتر,1,1,53.60,53.60,53.60,53.60,107.20
2270,ميرفيناسين 5/25مجم اقراص,1,3,201.46,67.15,201.46,201.46,402.92
186,ميزوسيبت حقن عضل,0,0,27.00,27.00,0.00,0.00,0.00
165,ميكاسين 250 جرام اسبراي,3,2,38.16,38.16,114.48,76.32,190.80
1656,ميكروسيرك 24مجم اقراص,1,2,45.26,22.63,45.26,45.26,90.52
1832,ميكستارد انسولين,0,0,101.60,101.60,0.00,0.00,0.00
573,ميكسدرم كريم صغير,2,1,16.80,16.80,33.60,16.80,50.40
1180,ميكسورا اقراص,1,2,96.00,48.00,96.00,96.00,192.00
1183,ميكليزيجو25مجم  للغثيان,0,11,70.20,3.51,0.00,38.61,38.61
2086,ميكوجيل شراب,4,4,27.74,27.74,110.96,110.96,221.92
728,ميكوناز اورال جيل للفم,3,3,14.95,14.95,44.85,44.85,89.70
569,ميكوناز كريم,1,1,11.40,11.40,11.40,11.40,22.80
1612,ميلاكريست  3مجم لازقه للفم,1,20,51.22,2.56,51.22,51.22,102.44
1613,ميلاكريست 1.5مجم لازقه للفم,1,20,45.53,2.28,45.53,45.53,91.06
167,ميلانثينول جل مرطب,1,1,39.60,39.60,39.60,39.60,79.20
1836,ميلانثينول كريم,1,1,39.00,39.00,39.00,39.00,78.00
138,ميلانثينول لوشن,0,0,178.60,178.60,0.00,0.00,0.00
1486,ميلجا ادفانس اقراص,2,6,115.00,38.33,230.00,230.00,460.00
169,ميلجا اقراص,1,6,77.76,19.44,77.76,116.64,194.40
1652,ميلوكين %4 كريم,2,1,42.00,42.00,84.00,42.00,126.00
859,ميمونتكس اقراص,1,1,330.00,330.00,330.00,330.00,660.00
1759,مينا لاكس اقراص,3,3,12.43,12.43,37.29,37.29,74.58
82,مينك هير واكس,1,1,35.00,35.00,35.00,35.00,70.00
83,مينك هير واكس بزيت جوز الهند,0,0,35.00,35.00,0.00,0.00,0.00
1931,مينك هير واكس كريم 100مل,1,1,22.50,22.50,22.50,22.50,45.00
1404,مينوكسيديل فورت % 5جيل موضغي,1,1,86.36,86.36,86.36,86.36,172.72
180,ميوفين اقراص,0,1,34.56,11.52,0.00,11.52,11.52
836,ميوكو 75مجم اقراص,3,5,55.40,27.70,166.20,138.50,304.70
177,ميوكو شراب 100,3,3,27.30,27.30,81.90,81.90,163.80
496,ميوكوبريف 600مجم,1,10,54.75,5.48,54.75,54.75,109.50
183,ميوكوبكت شراب,2,2,23.10,23.10,46.20,46.20,92.40
171,ميوكوتك 300 مجم اقراص,2,3,108.00,54.00,216.00,162.00,378.00
144,ميوكوستا لعلاج التهاب وقرحه المعده,1,2,85.50,42.75,85.50,85.50,171.00
182,ميوكوسول 125مجم/5مللي شراب,3,3,16.56,16.56,49.68,49.68,99.36
2246,ميوكوسول 250/5مل شراب,1,1,21.00,21.00,21.00,21.00,42.00
178,ميوكوفللين مذيب للبلغم 125مملى شراب,2,0,31.00,31.00,62.00,0.00,62.00
175,ميوييراكس كريم,1,1,38.40,38.40,38.40,38.40,76.80
507,نابي فت100مجم,1,3,29.76,14.88,29.76,44.64,74.40
1777,نابيبرادين 5مجم اقراص,1,5,185.30,61.77,185.30,308.83,494.13
1761,نابيزول 20 مجم اقراص,0,0,42.84,42.84,0.00,0.00,0.00
2133,نابيزول 40 مجم اقراص,1,14,43.99,3.14,43.99,43.99,87.98
1550,نابيزول امبول,3,3,36.28,36.28,108.84,108.84,217.68
2197,ناتالو كريم مرطب,1,1,85.00,85.00,85.00,85.00,170.00
1639,ناتالو لوسيون,0,0,59.50,59.50,0.00,0.00,0.00
1609,ناتريليكس اس ار 1.5مجم اقراص,2,6,38.84,19.42,77.68,116.52,194.20
2191,نازاكورت اي كيو بخاخ,1,1,120.80,120.80,120.80,120.80,241.60
1959,نازوستوب % 0.05 نقط للانف,3,3,13.50,13.50,40.50,40.50,81.00
499,نازوفلوتين بخاخ,1,1,64.80,64.80,64.80,64.80,129.60
1854,نازوكورت بخاخ,0,0,119.29,119.29,0.00,0.00,0.00
2187,نازونكس بخاخ,1,1,125.60,125.60,125.60,125.60,251.20
1707,نافكوزول قطرة للعين,1,1,6.24,6.24,6.24,6.24,12.48
2222,نافوبروكسين اقماع,2,2,11.25,11.25,22.50,22.50,45.00
793,نافوبروكسين بلس اقراص,1,2,31.98,15.99,31.98,31.98,63.96
1751,نان لبن رقم 1,1,1,318.50,318.50,318.50,318.50,637.00
506,نانازوكسيد شراب,3,3,24.96,24.96,74.88,74.88,149.76
1671,نانودام اسبراى,1,1,77.00,77.00,77.00,77.00,154.00
1850,نانودام سبراي هيبر تونيك,1,1,85.80,85.80,85.80,85.80,171.60
917,نايت كالم 1مجم,1,3,44.11,14.70,44.11,44.11,88.22
918,نايت كالم 3مجم,0,2,77.20,25.73,0.00,51.47,51.47
1918,نت لوك 20مجم اقراص,0,0,205.50,102.75,0.00,0.00,0.00
497,نت لوك20مجم كبسول,1,2,200.02,100.01,200.02,200.02,400.04
1515,نرهافلكس 20 مجم,1,20,72.00,3.60,72.00,72.00,144.00
1444,نستوجين 1,1,1,232.05,232.05,232.05,232.05,464.10
1445,نستوجين 2,0,0,198.67,198.67,0.00,0.00,0.00
1456,نعناع ايزيس 12 كيس,1,1,12.25,12.25,12.25,12.25,24.50
1988,نكسيام 40مجم اقراص,0,2,366.00,91.50,0.00,183.00,183.00
1808,نو-يورك 300مجم اقراص,1,3,28.72,14.36,28.72,43.08,71.80
1549,نو-يوريك 100 مجم اقراص,2,10,39.31,7.86,78.62,78.62,157.24
1153,نوتروفا غسول للبشره 200مل,1,1,93.50,93.50,93.50,93.50,187.00
493,نوتوسيل شراب كبير,2,2,48.28,48.28,96.56,96.56,193.12
904,نودي يخاخ مرطب,1,1,79.20,79.20,79.20,79.20,158.40
1713,نورمو-تيرز قطره للعين,2,2,16.12,16.12,32.24,32.24,64.48
1787,نورينوز بخاخ للانف,1,1,64.98,64.98,64.98,64.98,129.96
501,نوستامين قطره,0,0,15.18,15.18,0.00,0.00,0.00
486,نوفالجين امبولات,1,5,14.27,4.76,14.27,23.78,38.05
1113,نوفالجين اوبلونج 500 مجم اقراص,2,2,14.68,14.68,29.36,29.36,58.72
2057,نوفلو 20 مجم اقراص,0,0,24.00,12.00,0.00,0.00,0.00
908,نوفو نورم 0.5 مجم اقراص,1,2,26.52,13.26,26.52,26.52,53.04
907,نوفو نورم 1مجم اقراص,1,2,37.84,18.92,37.84,37.84,75.68
448,نوفيستوريك 20,1,2,51.12,25.56,51.12,51.12,102.24
1378,نولفادكس 10,0,4,137.60,27.52,0.00,110.08,110.08
2227,نيتازود شراب,2,2,32.00,32.00,64.00,64.00,128.00
1726,نيترو ماك ريتارد 2.5 مجم,3,18,72.96,12.16,218.88,218.88,437.76
478,نيتروماك ريتارد 5مجم,1,3,51.12,17.04,51.12,51.12,102.24
1734,نيرفاكتوري اقراص,1,3,113.10,37.70,113.10,113.10,226.20
2009,نيرهاسيلدا75  فيلم,1,8,69.00,8.62,69.00,69.00,138.00
893,نيزابكس شامبو,2,2,51.00,51.00,102.00,102.00,204.00
2325,نيزورال شامبو,1,1,50.10,50.10,50.10,50.10,100.20
2292,نيستاتين نقط,1,1,22.47,22.47,22.47,22.47,44.94
1676,نيفكسال فورت قطره للعين,1,1,30.80,30.80,30.80,30.80,61.60
2343,نيفكسال قطره عين,1,1,18.69,18.69,18.69,18.69,37.38
2255,نيفيا  بليه بلاك &وايت سموث,1,1,66.00,66.00,66.00,66.00,132.00
2218,نيفيا بلية رجالي,1,1,66.00,66.00,66.00,66.00,132.00
1912,نيفيا بليه رجالى ديب,1,1,66.50,66.50,66.50,66.50,133.00
1309,نيفيا بليه كلير,1,1,68.75,68.75,68.75,68.75,137.50
92,نيفيا رول اون سيدات,1,1,67.50,67.50,67.50,67.50,135.00
1952,نيفيا سوفت 50مل,0,0,29.00,29.00,0.00,0.00,0.00
96,نيفيا سوفت كريم 100,2,2,50.00,50.00,100.00,100.00,200.00
98,نيفيا سوفت كريم20,2,2,17.50,17.50,35.00,35.00,70.00
54,نيفيا كريم مرطب,1,1,30.00,30.00,30.00,30.00,60.00
91,نيفيا للرجال 72 ساعه,0,0,67.50,67.50,0.00,0.00,0.00
90,نيفيا للرجال ضد البكتيريا,1,1,67.50,67.50,67.50,67.50,135.00
89,نيفيا للسيدات,2,2,67.50,67.50,135.00,135.00,270.00
473,نيفيلوب 2.5مجم 14قرص,0,0,32.20,16.10,0.00,0.00,0.00
475,نيفيلوب 5/25مجم بلس,1,2,63.48,31.74,63.48,63.48,126.96
476,نيفيلوب بلاس 5/12.5مجم,2,3,60.20,30.10,120.40,90.30,210.70
474,نيفيلوب5مجم,3,8,69.30,23.10,207.90,184.80,392.70
484,نيكسيكيور 2.5 اكياس,1,49,134.40,4.80,134.40,235.20,369.60
488,نيكسيكيور 20مجم,3,5,46.08,23.04,138.24,115.20,253.44
479,نيكسيكيور 40مجم اقراص,2,4,104.88,52.44,209.76,209.76,419.52
485,نيكسيكيور5 مجم اكياس,0,21,132.72,4.74,0.00,99.54,99.54
2050,نيل 15 لوشن للاظافر,2,2,49.17,49.17,98.34,98.34,196.68
482,نيو كاربون قرص,0,0,140.60,70.30,0.00,0.00,0.00
523,نيو-كلاف 642 شراب,3,3,63.00,63.00,189.00,189.00,378.00
526,نيو-كلاف457مجم,2,2,64.24,64.24,128.48,128.48,256.96
480,نيوترا جار اكياس,2,14,66.60,9.51,133.20,133.20,266.40
1776,نيوتريترو اف اي اقراص,1,2,47.52,23.76,47.52,47.52,95.04
943,نيورو ريماونت اقراص,0,0,92.00,30.67,0.00,0.00,0.00
527,نيوروباتكس 600مجم,1,2,85.76,42.88,85.76,85.76,171.52
2036,نيوروتون اقراص,0,1,74.68,24.89,0.00,24.89,24.89
518,نيوروتون امبول,2,16,49.50,8.25,99.00,132.00,231.00
1983,نيوروجلوبنتين 100مجم اقراص,0,1,40.50,13.50,0.00,13.50,13.50
517,نيوروفيت اقراص,1,1,71.40,11.90,71.40,11.90,83.30
520,نيوروفيت اقراص,1,3,69.36,23.12,69.36,69.36,138.72
519,نيوزوليد600مجم,1,1,36.40,36.40,36.40,36.40,72.80
483,نيوفيستوريك 10مجم,1,2,38.88,19.44,38.88,38.88,77.76
1536,هابينس زيت 200ملل اطفال,2,2,235.00,235.00,470.00,470.00,940.00
1979,هالوبيريدول 5مجم امبول,1,5,51.41,10.28,51.41,51.41,102.82
1981,هالونيز 1.5 مجم اقراص,1,1,10.28,10.28,10.28,10.28,20.56
909,هانتر كريم للبشره,1,1,102.70,102.70,102.70,102.70,205.40
1000,هاند ووش ديفا بينك,1,1,35.00,35.00,35.00,35.00,70.00
1001,هاند ووش ديفا موف,1,1,35.00,35.00,35.00,35.00,70.00
913,هاى فريش قطره للعين,1,1,54.75,54.75,54.75,54.75,109.50
1750,هاي بانتين بلس كريم,1,1,46.48,46.48,46.48,46.48,92.96
481,هاي بانتين بلس لوسيون,1,0,37.95,37.95,37.95,0.00,37.95
443,هاي بيوتك 1جم,3,7,122.33,61.16,366.99,428.16,795.14
451,هاي بيوتك 600مجم شراب,3,2,66.24,66.24,198.72,132.48,331.20
2278,هاي بيوتك 625مجم اقراص,1,2,112.00,56.00,112.00,112.00,224.00
1970,هاي بيوتك ان 228.5مجم شراب,0,0,39.75,39.75,0.00,0.00,0.00
477,هاي بيوتك ان شراب 457مجم,2,2,55.20,55.20,110.40,110.40,220.80
442,هاي ديرم كريم,1,1,36.85,36.85,36.85,36.85,73.70
910,هاي فريش قطره عين,1,1,54.75,54.75,54.75,54.75,109.50
521,هاي ماكس بخاخ 100مل,1,1,91.00,91.00,91.00,91.00,182.00
445,هستازين 1 شراب,2,2,24.12,24.12,48.24,48.24,96.48
586,هكسيتول 125مجم غرغره,1,0,37.42,37.42,37.42,0.00,37.42
2166,هياكيرينول قطره للعين,1,1,39.20,39.20,39.20,39.20,78.40
1804,هيالو فور كنترول صغير,1,1,296.60,296.60,296.60,296.60,593.20
450,هيباتيكم شراب,0,0,37.50,37.50,0.00,0.00,0.00
447,هيدرافيت كريم,1,1,33.60,33.60,33.60,33.60,67.20
1219,هيدراويل محلول جفاف  بالبرتقال,0,0,30.81,30.81,0.00,0.00,0.00
1554,هيدروفيوسيديك كريم,4,3,41.58,41.58,166.32,124.74,291.06
1932,هيدرين وانس سبراي جيل,1,1,192.00,192.00,192.00,192.00,384.00
1743,هيربال معجون اسنان بالفحم 140,0,0,35.75,35.75,0.00,0.00,0.00
584,هيربانا كبسول,1,5,84.00,28.00,84.00,140.00,224.00
454,هيرتونك اقراص,2,8,140.00,23.33,280.00,186.67,466.67
1687,هيرو برو نقط,1,1,76.00,76.00,76.00,76.00,152.00
1199,هيرو بيبي رقم 1,0,0,243.00,243.00,0.00,0.00,0.00
1198,هيرو بيبي رقم 2,1,1,198.00,198.00,198.00,198.00,396.00
1686,هيرو د3 +ك2 نقط,1,1,76.00,76.00,76.00,76.00,152.00
1680,هيرو دي3 نقط,2,2,43.95,43.95,87.90,87.90,175.80
456,هيستازين اقراص,0,0,44.88,22.44,0.00,0.00,0.00
449,هيلسك 10,1,1,22.40,22.40,22.40,22.40,44.80
452,هيلسك20مجم اقراص,1,1,34.78,34.78,34.78,34.78,69.56
453,هيلسك40مجم,1,1,54.02,54.02,54.02,54.02,108.04
2247,هيليكيور اقراص,1,2,182.40,91.20,182.40,182.40,364.80
587,هيموجيت امبول,2,8,101.40,16.90,202.80,135.20,338.00
455,هيموستوب امبولات,1,3,21.60,7.20,21.60,21.60,43.20
446,وان الفا .0.25,1,3,86.40,28.80,86.40,86.40,172.80
1953,وان تو ثرى اقراص,4,8,30.08,15.04,120.32,120.32,240.64
1901,وايت مناديل,1,1,24.15,24.15,24.15,24.15,48.30
902,وودي مساج جل,2,2,60.80,60.80,121.60,121.60,243.20
1568,ويديبريكس 40مجم اقراص,2,2,72.38,72.38,144.76,144.76,289.52
1564,ويديبريكس شراب,1,1,57.76,57.76,57.76,57.76,115.52
585,ويست اير 4مجم,0,9,71.54,5.11,0.00,45.99,45.99
2209,ويلينتا اس ار 150مجم اقراص,0,0,210.00,70.00,0.00,0.00,0.00
2321,ويندبين اقراص 5مجم,1,3,15.50,5.17,15.50,15.50,31.00
588,وينزوكسيب 90مجم,1,3,153.00,51.00,153.00,153.00,306.00
912,ياسمينا اقراص,1,1,180.40,180.40,180.40,180.40,360.80
1454,ينسون ايزيس 20 كيس,0,0,21.00,21.00,0.00,0.00,0.00
583,ينسون ايزيس صغير,0,0,15.00,15.00,0.00,0.00,0.00
1862,يو ريتشي بانثينول ادفانس كريم جل,1,1,61.19,61.19,61.19,61.19,122.38
1976,يو-ريتشي بانثينول كريم,1,1,21.60,21.60,21.60,21.60,43.20
2339,يوثيروكس 50مجم اقراص,1,4,68.35,17.09,68.35,68.35,136.70
2251,يوثيروكس100مجم اقراص,0,0,111.86,27.96,0.00,0.00,0.00
134,يور ايد ان فوار,2,24,27.50,2.29,55.00,55.00,110.00
661,يوراليت يو فوار,1,1,263.03,263.03,263.03,263.03,526.06
254,يورسولفين ان فوار,3,41,28.88,2.41,86.64,98.67,185.31
1643,يورونيميا 100مجم امبول,2,6,212.90,42.58,425.80,255.48,681.28
1982,يوريتشي بانثينول كريم جل,2,2,51.00,51.00,102.00,102.00,204.00
717,يوريفين-ان فوار,0,4,20.15,2.02,0.00,8.06,8.06
2317,يوريكنترول اقراص,1,1,19.50,19.50,19.50,19.50,39.00
1587,يوريكول -ان اكياس فوار,3,12,16.14,2.69,48.42,32.28,80.70
457,يوريكول فوار,0,0,16.80,2.80,0.00,0.00,0.00
139,يورينكس,0,0,19.60,9.80,0.00,0.00,0.00
582,يونيسيتامول نقط100مجم,1,1,14.72,14.72,14.72,14.72,29.44
1112,يونيفرسال مساج اسبراي,1,1,116.00,116.00,116.00,116.00,232.00
1837,يونيفرسال مساج كريم,1,1,72.96,72.96,72.96,72.96,145.92
589,يونيفنجاي اقراص لفطريات,1,1,34.98,34.98,34.98,34.98,69.96
2012,يونيكتام 1500 مجم فيال,3,3,42.50,42.50,127.50,127.50,255.00
2013,يونيكتام 750 مجم فيال,2,2,29.60,29.60,59.20,59.20,118.40
