sale_id,sale_date,medicine,unit_type,quantity,unit_price,subtotal,profit,purchase_price,unit_cost,unit_profit
3066,2025-10-10 16:52,يورسولفين ان فوار,STRIP,1,3.17,3.17,0.76,28.88,2.41,0.76
3067,2025-10-10 17:10,جاراميسين 80مجم حقن,STRIP,1,20.00,20.00,4.72,45.84,15.28,4.72
3067,2025-10-10 17:10,بريدسول شراب كبير,BOX,1,57.00,57.00,16.53,40.47,40.47,16.53
3068,2025-10-10 17:12,اولفنت شراب,BOX,1,34.00,34.00,9.04,24.96,24.96,9.04
3068,2025-10-10 17:12,ديبوفيت امبول,STRIP,2,17.00,34.00,11.22,56.95,11.39,5.61
3069,2025-10-10 17:29,ريفو اقراص,STRIP,1,7.05,7.05,1.76,105.75,5.29,1.76
3069,2025-10-10 17:29,ريفو اقراص,STRIP,1,7.05,7.05,1.76,105.75,5.29,1.76
3070,2025-10-10 17:32,ايفيروسبان شراب,BOX,1,55.00,55.00,18.70,36.30,36.30,18.70
3070,2025-10-10 17:32,كيناكومب كريم صغير,BOX,1,36.00,36.00,12.60,23.40,23.40,12.60
3071,2025-10-10 17:32,دلتافيت ب12 اقراص,BOX,1,75.00,75.00,21.10,53.90,53.90,21.10
3072,2025-10-10 17:33,دلتافيت ب12 اقراص,BOX,1,75.00,75.00,21.10,53.90,53.90,21.10
3073,2025-10-10 18:02,يورسولفين ان فوار,BOX,1,38.00,38.00,9.12,28.88,28.88,9.12
3074,2025-10-10 18:22,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
3075,2025-10-10 18:24,سبازموديجستين اقراص,STRIP,1,26.00,26.00,8.00,54.00,18.00,8.00
3076,2025-10-10 18:42,بروباميثون كريم 20جم,BOX,1,30.00,30.00,9.60,20.40,20.40,9.60
3077,2025-10-10 18:47,باي-الكوفان150مجم,STRIP,1,27.00,27.00,8.37,55.89,18.63,8.37
3078,2025-10-10 18:50,ايراكتابكس بلس 20/12.5مجم اقراص,STRIP,1,26.00,26.00,6.76,57.72,19.24,6.76
3079,2025-10-10 18:59,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
3079,2025-10-10 18:59,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
3080,2025-10-10 19:30,ميوكوبكت شراب,BOX,1,33.00,33.00,9.90,23.10,23.10,9.90
3081,2025-10-10 19:39,ميلاكريست 1.5مجم لازقه للفم,STRIP,3,4.00,12.00,5.17,45.53,2.28,1.72
3081,2025-10-10 19:39,نت لوك 20مجم اقراص,STRIP,1,137.00,137.00,34.25,205.50,102.75,34.25
3082,2025-10-10 19:43,انرتش شراب 100ملل,BOX,1,34.00,34.00,10.54,23.46,23.46,10.54
3083,2025-10-10 19:50,ديجريزيان 1جم اقراص,BOX,1,384.00,384.00,102.00,282.00,282.00,102.00
3084,2025-10-10 19:58,بيبي جوي 1,STRIP,4,4.75,19.00,2.33,250.00,4.17,0.58
3085,2025-10-10 20:19,برونتوجيست 400مجم,STRIP,2,62.00,124.00,33.48,271.56,45.26,16.74
3086,2025-10-10 20:23,فالجيستريل  اقراص,BOX,1,34.00,34.00,9.29,24.71,24.71,9.29
3087,2025-10-11 08:17,اوتريفين للكبار نقط للانف,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
3088,2025-10-11 08:22,سوفي طويل,BOX,1,50.00,50.00,10.00,40.00,40.00,10.00
3089,2025-10-11 09:16,ينسون ايزيس صغير,BOX,1,17.50,17.50,2.50,15.00,15.00,2.50
3090,2025-10-11 09:45,شاش فازلين 10فى 20سم,BOX,4,12.00,48.00,16.00,8.00,8.00,4.00
3090,2025-10-11 09:45,شاش فازلين 10فى 20سم,BOX,4,12.00,48.00,16.00,8.00,8.00,4.00
3090,2025-10-11 09:45,شاش فازلين 10فى 20سم,BOX,3,12.00,36.00,12.00,8.00,8.00,4.00
3091,2025-10-11 10:47,مينا لاكس اقراص,BOX,1,18.00,18.00,5.57,12.43,12.43,5.57
3091,2025-10-11 10:47,بانادول مايجرين,STRIP,1,17.00,17.00,4.25,38.25,12.75,4.25
3092,2025-10-11 10:49,مولفيكس 2,STRIP,4,5.00,20.00,2.67,260.00,4.33,0.67
3092,2025-10-11 10:49,مولفيكس 2,STRIP,4,5.00,20.00,2.67,260.00,4.33,0.67
3093,2025-10-11 11:04,جروث فورميلا كبار شوكولاته,BOX,1,245.00,245.00,54.90,190.10,190.10,54.90
3094,2025-10-11 11:06,تامسولين اقراص,STRIP,1,62.00,62.00,17.36,89.28,44.64,17.36
3095,2025-10-11 11:13,كيس جمع بول كبار ابيض,BOX,1,15.00,15.00,5.70,9.30,9.30,5.70
3096,2025-10-11 11:13,مولفيكس 5 عبوة كبيرة,STRIP,4,7.84,31.36,2.74,415.00,7.16,0.68
3097,2025-10-11 11:49,زيرتك اقراص,STRIP,1,50.00,50.00,11.00,78.00,39.00,11.00
3097,2025-10-11 11:49,ينسون ايزيس صغير,BOX,1,17.50,17.50,2.50,15.00,15.00,2.50
3098,2025-10-11 11:54,بابيا مناديل,BOX,1,35.00,35.00,8.54,26.46,26.46,8.54
3099,2025-10-11 12:16,فلاجيل 500مجم اقراص,BOX,1,34.00,34.00,9.86,24.14,24.14,9.86
3100,2025-10-11 14:28,بترو اقراص,STRIP,1,23.00,23.00,5.52,52.44,17.48,5.52
3101,2025-10-11 14:51,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
3101,2025-10-11 14:51,سرنجات الدوليه 5سم,BOX,1,3.00,3.00,1.51,1.49,1.49,1.51
3101,2025-10-11 14:51,ديكساميثازون العمريه,STRIP,1,12.00,12.00,4.92,21.24,7.08,4.92
3101,2025-10-11 14:51,ديكلوفين امبولات 75مجم,STRIP,1,12.00,12.00,3.72,24.84,8.28,3.72
3102,2025-10-11 14:57,ليبراكس,BOX,1,48.00,48.00,17.25,30.75,30.75,17.25
3103,2025-10-11 15:04,هيرو بيبي رقم 2,BOX,1,256.00,256.00,58.00,198.00,198.00,58.00
3104,2025-10-11 15:10,اسبروتكت اقراص,STRIP,1,18.00,18.00,4.41,40.78,13.59,4.41
3104,2025-10-11 15:10,اسبوسيد اطفال,STRIP,1,7.00,7.00,1.89,25.55,5.11,1.89
3105,2025-10-11 15:11,امريزول 500 اقراص,BOX,1,25.00,25.00,8.25,16.75,16.75,8.25
3106,2025-10-11 15:15,سيلدين 100مجم,STRIP,1,8.25,8.25,5.61,21.12,2.64,5.61
3106,2025-10-11 15:15,سيلدين 100مجم,STRIP,1,8.25,8.25,5.61,21.12,2.64,5.61
3107,2025-10-11 15:49,صابون خمس خمسات كبريت,BOX,1,20.00,20.00,6.00,14.00,14.00,6.00
3108,2025-10-11 16:10,تيراميسين مرهم,BOX,1,28.00,28.00,2.00,26.00,26.00,2.00
3109,2025-10-11 16:10,سيداج كريم بزبده الشيا,BOX,1,40.00,40.00,13.00,27.00,27.00,13.00
3110,2025-10-11 17:46,كونجيستال اقراص,STRIP,1,25.00,25.00,5.20,39.60,19.80,5.20
3110,2025-10-11 17:46,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
3111,2025-10-11 17:48,ايفرزين 60مل,BOX,1,52.00,52.00,10.40,41.60,41.60,10.40
3112,2025-10-11 17:49,ايندوميتازين لبوس للالتهاب والروماتيزم,STRIP,1,19.00,19.00,4.60,28.80,14.40,4.60
3113,2025-10-11 17:50,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
3114,2025-10-11 17:54,اتينـــــو 100مجم اقراص,BOX,1,17.00,17.00,4.76,12.24,12.24,4.76
3115,2025-10-11 18:16,سيتال شراب,BOX,1,31.00,31.00,9.20,21.80,21.80,9.20
3115,2025-10-11 18:16,سرنجات الدوليه 5سم,BOX,3,3.00,9.00,4.53,1.49,1.49,1.51
3116,2025-10-11 18:26,لوبريكف شراب للكحه,BOX,1,45.00,45.00,17.10,27.90,27.90,17.10
3116,2025-10-11 18:26,كوكاست 4 مجم اقراص,BOX,1,37.00,37.00,9.99,27.01,27.01,9.99
3117,2025-10-11 18:30,اوتريفين للكبار نقط للانف,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
3117,2025-10-11 18:30,مولفيكس 2,STRIP,4,5.00,20.00,2.67,260.00,4.33,0.67
3118,2025-10-11 19:02,اكرتين %0.025 كريم,BOX,1,38.00,38.00,7.60,30.40,30.40,7.60
3119,2025-10-11 19:07,نيو-كلاف457مجم,BOX,1,88.00,88.00,23.76,64.24,64.24,23.76
3120,2025-10-11 19:08,باور كابس اقراص,STRIP,1,20.00,20.00,6.50,27.00,13.50,6.50
3121,2025-10-11 19:53,الفينترن اقراص,STRIP,1,29.00,29.00,9.86,57.42,19.14,9.86
3121,2025-10-11 19:53,ديكلاك اي دي 75جرام اقراص,STRIP,1,44.00,44.00,12.07,95.79,31.93,12.07
3122,2025-10-11 20:02,فاركولين محلول,BOX,1,37.00,37.00,11.10,25.90,25.90,11.10
3122,2025-10-11 20:02,زيثروماكس 1200مل,BOX,1,126.00,126.00,17.64,108.36,108.36,17.64
3122,2025-10-11 20:02,ميوكوفللين مذيب للبلغم 125مملى شراب,BOX,1,50.00,50.00,19.00,31.00,31.00,19.00
3122,2025-10-11 20:02,زيلون شراب,BOX,3,34.00,102.00,24.48,25.84,25.84,8.16
3122,2025-10-11 20:02,محلول ملح %9,BOX,1,24.00,24.00,7.68,16.32,16.32,7.68
3122,2025-10-11 20:02,بلميكورت 0.5 مجم,STRIP,1,37.60,37.60,4.89,654.24,32.71,4.89
3123,2025-10-11 20:31,كولشيسين 500 ميكروجرام اقراص,STRIP,1,19.00,19.00,3.80,152.00,15.20,3.80
3123,2025-10-11 20:31,سبازموديجستين اقراص,STRIP,1,26.00,26.00,8.00,54.00,18.00,8.00
3124,2025-10-12 07:24,كونكور 5بلاس اقراص,STRIP,1,24.00,24.00,6.00,54.00,18.00,6.00
3125,2025-10-12 07:25,بيبي جوي 3,STRIP,3,6.00,18.00,2.64,297.00,5.12,0.88
3125,2025-10-12 07:25,بيبي جوي 3,STRIP,3,6.00,18.00,2.64,297.00,5.12,0.88
3126,2025-10-12 09:59,ميبو كريم,BOX,1,109.00,109.00,14.17,94.83,94.83,14.17
3127,2025-10-12 10:00,بيتاديرم كريم كبير,BOX,1,23.00,23.00,5.06,17.94,17.94,5.06
3128,2025-10-12 10:02,سينور بخاخ,BOX,1,60.00,60.00,7.00,53.00,53.00,7.00
3129,2025-10-12 10:15,فيوسيدين كريم 15 جرام,BOX,1,56.00,56.00,12.95,43.05,43.05,12.95
3130,2025-10-12 10:21,بانادول ادفانس,STRIP,2,23.00,46.00,11.50,69.00,17.25,5.75
3130,2025-10-12 10:21,جاست-ريج 200جم,BOX,1,84.00,84.00,26.54,57.46,57.46,26.54
3131,2025-10-12 13:30,كيتوفان 50مجم,STRIP,1,15.00,15.00,5.40,28.80,9.60,5.40
3132,2025-10-12 13:49,بانادول كولد ان فلو اقراص,STRIP,1,38.00,38.00,13.68,48.64,24.32,13.68
3133,2025-10-12 13:54,هاي بيوتك ان 228.5مجم شراب,BOX,1,53.00,53.00,13.25,39.75,39.75,13.25
3134,2025-10-12 15:20,فلاجيل 500مجم اقراص,STRIP,1,17.00,17.00,4.93,24.14,12.07,4.93
3134,2025-10-12 15:20,سباموبيرالجين-م اقراص,STRIP,1,10.50,10.50,3.04,14.91,7.46,3.04
3135,2025-10-12 16:29,سيفوتاكس 2جم ايبكو امبول,BOX,1,62.00,62.00,14.03,47.97,47.97,14.03
3136,2025-10-12 16:34,فيتاماونت للسيدات كبسول,STRIP,1,30.00,30.00,6.93,69.20,23.07,6.93
3137,2025-10-12 16:36,بيكوزيم محلول حقن,STRIP,1,10.00,10.00,2.20,93.60,7.80,2.20
3137,2025-10-12 16:36,بيكوزيم محلول حقن,STRIP,1,10.00,10.00,2.20,93.60,7.80,2.20
3137,2025-10-12 16:36,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
3137,2025-10-12 16:36,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
3138,2025-10-12 16:42,تافاسين750مجم اقراص,BOX,1,96.00,96.00,25.93,70.07,70.07,25.93
3138,2025-10-12 16:42,بيتادين محلول مطهر 60ملل,BOX,1,55.00,55.00,7.70,47.30,47.30,7.70
3138,2025-10-12 16:42,شاش المحله 5 سم,BOX,1,4.00,4.00,1.70,2.30,2.30,1.70
3138,2025-10-12 16:42,شاش المحله 5 سم,BOX,1,4.00,4.00,1.70,2.30,2.30,1.70
3139,2025-10-12 17:18,بانادول كولد ان فلو اقراص,STRIP,1,38.00,38.00,13.68,48.64,24.32,13.68
3141,2025-10-12 17:33,فوربيودس كبسول,STRIP,1,55.67,55.67,14.37,247.80,41.30,14.37
3141,2025-10-12 17:33,كونترولوك 40 مجم اقراص,BOX,1,188.00,188.00,37.60,150.40,150.40,37.60
3142,2025-10-12 17:40,افيروثيازيد 12.5/5./40مجم,BOX,1,123.00,123.00,27.83,95.17,95.17,27.83
3143,2025-10-12 17:41,فيدروب نقط,BOX,1,26.00,26.00,6.76,19.24,19.24,6.76
3144,2025-10-12 17:43,بيكتول استحلاب  برتقال,STRIP,1,25.00,25.00,9.17,380.00,15.83,9.17
3145,2025-10-12 17:47,كليريست اقراص,STRIP,1,22.00,22.00,7.00,30.00,15.00,7.00
3145,2025-10-12 17:47,حنه جلوري كستاني,BOX,1,40.00,40.00,9.00,31.00,31.00,9.00
3146,2025-10-12 17:53,فلورست -ان اقراص,BOX,1,32.00,32.00,12.65,19.35,19.35,12.65
3147,2025-10-12 18:25,باور كابس اقراص,STRIP,1,20.00,20.00,6.50,27.00,13.50,6.50
3148,2025-10-12 18:25,كويتابكس 25 مجم اقراص,STRIP,1,29.00,29.00,8.52,61.44,20.48,8.52
3149,2025-10-12 18:31,ينسون ايزيس صغير,BOX,1,18.50,18.50,3.50,15.00,15.00,3.50
3150,2025-10-12 18:48,بريدسول شراب كبير,BOX,1,57.00,57.00,16.53,40.47,40.47,16.53
3151,2025-10-12 19:13,مولبد طويل,BOX,1,55.00,55.00,15.00,40.00,40.00,15.00
3152,2025-10-12 19:41,مس جنتيانا ازرق 15مل,BOX,1,6.00,6.00,1.00,5.00,5.00,1.00
3152,2025-10-12 19:41,تريفلوكان اقراص 150 مجم,BOX,1,28.00,28.00,8.12,19.88,19.88,8.12
3153,2025-10-12 19:42,اناللرج 4مجم اقراص,STRIP,1,10.00,10.00,2.90,21.30,7.10,2.90
3154,2025-10-13 07:15,اوميز 40 جرام اقراص,BOX,1,130.00,130.00,34.56,95.44,95.44,34.56
3155,2025-10-13 08:30,جاراميسين كريم,BOX,1,22.00,22.00,6.16,15.84,15.84,6.16
3155,2025-10-13 08:30,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
3156,2025-10-13 08:31,ازمالير10مجم اقراص,BOX,1,40.00,40.00,10.80,29.20,29.20,10.80
3157,2025-10-13 08:32,فيروترون اقراص,STRIP,1,53.00,53.00,13.82,117.54,39.18,13.82
3158,2025-10-13 08:32,بيوديلايزر 400 مجم كبسولات استنشاق,STRIP,2,42.50,85.00,21.93,189.20,31.53,10.97
3159,2025-10-13 09:28,جاروبرايد 50 مجم اقراص,STRIP,1,21.00,21.00,5.25,47.25,15.75,5.25
3160,2025-10-13 09:29,بروفين400مجم,STRIP,1,26.00,26.00,8.06,53.82,17.94,8.06
3161,2025-10-13 09:33,محلول رنجر عادي,BOX,1,24.00,24.00,6.76,17.24,17.24,6.76
3162,2025-10-13 09:42,ديكابرينو حقن,STRIP,1,29.00,29.00,9.46,39.09,19.54,9.46
3163,2025-10-13 09:56,اولفنت شراب,BOX,1,34.00,34.00,9.04,24.96,24.96,9.04
3164,2025-10-13 10:24,اوتريفين بيبي سالين,BOX,1,20.00,20.00,8.00,12.00,12.00,8.00
3165,2025-10-13 11:08,قطن طبى كبير 100 جرام,BOX,2,15.00,30.00,9.60,10.20,10.20,4.80
3165,2025-10-13 11:08,قطن طبى كبير 100 جرام,BOX,1,15.00,15.00,4.80,10.20,10.20,4.80
3167,2025-10-13 13:12,كريم الو ايفا بالصبار 85 م,BOX,1,52.00,52.00,11.75,40.25,40.25,11.75
3168,2025-10-13 16:26,بريميران امبول,STRIP,1,5.00,5.00,1.25,45.00,3.75,1.25
3168,2025-10-13 16:26,سبازموفري امبول 5مجم/2مللي,STRIP,1,18.00,18.00,5.07,38.80,12.93,5.07
3168,2025-10-13 16:26,سرنجات الدوليه كبار 3سم,BOX,2,2.50,5.00,2.62,1.19,1.19,1.31
3169,2025-10-13 16:35,لوبريكف شراب للكحه,BOX,1,45.00,45.00,17.10,27.90,27.90,17.10
3170,2025-10-13 17:07,ديكلوفين امبولات 75مجم,STRIP,1,12.00,12.00,3.72,24.84,8.28,3.72
3170,2025-10-13 17:07,ديكساميثازون العمريه,STRIP,1,12.00,12.00,4.92,21.24,7.08,4.92
3170,2025-10-13 17:07,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
3170,2025-10-13 17:07,سرنجات الدوليه 5سم,BOX,1,3.00,3.00,1.51,1.49,1.49,1.51
3171,2025-10-13 17:24,ايفرزين 60مل,BOX,1,52.00,52.00,10.40,41.60,41.60,10.40
3172,2025-10-13 17:33,كريم حلاقه خمس خمسات,BOX,1,22.00,22.00,-1.00,23.00,23.00,-1.00
3172,2025-10-13 17:33,كريم حلاقه خمس خمسات,BOX,1,22.00,22.00,-1.00,23.00,23.00,-1.00
3173,2025-10-13 17:45,اولوهيستين فورت قطره للعين,BOX,1,29.00,29.00,8.12,20.88,20.88,8.12
3174,2025-10-13 17:58,دوفلاك شراب,BOX,1,143.00,143.00,31.70,111.30,111.30,31.70
3175,2025-10-13 18:09,فوليك اسيد 500مجم,BOX,1,20.00,20.00,5.40,14.60,14.60,5.40
3175,2025-10-13 18:09,كالسيترون كبسول,STRIP,1,48.00,48.00,18.97,87.08,29.03,18.97
3175,2025-10-13 18:09,كالسيترون كبسول,STRIP,1,48.00,48.00,18.97,87.08,29.03,18.97
3176,2025-10-13 18:20,اوتريفين للكبار نقط للانف,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
3177,2025-10-13 18:23,كالسيوم د3 ف اقراص,BOX,1,51.00,51.00,11.28,39.72,39.72,11.28
3178,2025-10-13 18:36,ماسك نيبولايزر اطفال ميدكير,BOX,1,20.00,20.00,9.00,11.00,11.00,9.00
3179,2025-10-13 18:53,ريكوكسيبرايت90مجم اقراص,STRIP,1,99.00,99.00,27.86,213.41,71.14,27.86
3179,2025-10-13 18:53,جابتين 100مجم,STRIP,1,27.00,27.00,8.67,55.00,18.33,8.67
3180,2025-10-13 19:10,فينادون شراب,BOX,1,37.00,37.00,13.69,23.31,23.31,13.69
3181,2025-10-13 19:17,ديبوفيت امبول,STRIP,1,17.00,17.00,5.61,56.95,11.39,5.61
3181,2025-10-13 19:17,كالسيترون كبسول,STRIP,1,48.00,48.00,18.97,87.08,29.03,18.97
3181,2025-10-13 19:17,فيروترون اقراص,STRIP,1,53.00,53.00,13.82,117.54,39.18,13.82
3182,2025-10-13 19:32,بي-فريش مضمضه احمر,BOX,1,27.00,27.00,8.64,18.36,18.36,8.64
3183,2025-10-13 19:32,الويز جامبو طويل جدا,BOX,1,80.00,80.00,14.00,66.00,66.00,14.00
3184,2025-10-13 20:29,مولبد س طويل جدا,BOX,1,32.00,32.00,7.00,25.00,25.00,7.00
3185,2025-10-14 08:19,فولتارين 100جم جل,BOX,1,101.00,101.00,28.70,72.30,72.30,28.70
3186,2025-10-14 08:30,زيرتك نقط,BOX,1,43.00,43.00,12.10,30.90,30.90,12.10
3187,2025-10-14 08:31,فيروستات 200 مجم شراب,BOX,1,61.00,61.00,12.20,48.80,48.80,12.20
3188,2025-10-14 09:39,لوفير 400مجم اقراص,STRIP,1,38.00,38.00,8.36,59.28,29.64,8.36
3189,2025-10-14 09:44,اسبرين بروتكت اقراص,BOX,1,78.00,78.00,18.00,60.00,60.00,18.00
3190,2025-10-14 09:45,ميوكوستا لعلاج التهاب وقرحه المعده,BOX,1,114.00,114.00,28.50,85.50,85.50,28.50
3192,2025-10-14 10:27,بيبي جوي 5,STRIP,3,6.50,19.50,2.00,338.40,5.83,0.67
3193,2025-10-14 11:03,يونيفنجاي اقراص لفطريات,BOX,1,53.00,53.00,18.02,34.98,34.98,18.02
3194,2025-10-14 11:27,فانفيلدا بلس 50/1000مجم اقراص,STRIP,1,46.00,46.00,14.26,95.22,31.74,14.26
3195,2025-10-14 11:43,نيو كاربون قرص,STRIP,1,92.50,92.50,22.20,140.60,70.30,22.20
3195,2025-10-14 11:43,بانتولوك 40مجم,STRIP,1,51.00,51.00,17.34,67.32,33.66,17.34
3195,2025-10-14 11:43,دايجيستوزيم اقراص,BOX,1,62.00,62.00,20.46,41.54,41.54,20.46
3196,2025-10-14 11:48,اكتوفنت سي ار 4مجم اقراص,STRIP,1,6.00,6.00,1.59,8.82,4.41,1.59
3197,2025-10-14 12:35,زيت فاتيكا بالجرجير 90مل,BOX,1,22.00,22.00,4.30,17.70,17.70,4.30
3198,2025-10-14 12:40,اوجمنتين 1جم اقراص,STRIP,1,105.00,105.00,27.91,154.18,77.09,27.91
3199,2025-10-14 12:41,امبيزيم اقراص,STRIP,1,34.00,34.00,10.20,71.40,23.80,10.20
3200,2025-10-14 12:41,بروفين400مجم,STRIP,1,26.00,26.00,8.06,53.82,17.94,8.06
3201,2025-10-14 12:55,ايفرزين 60مل,BOX,1,52.00,52.00,10.40,41.60,41.60,10.40
3202,2025-10-14 12:58,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
3203,2025-10-14 13:06,كريم حلاقه خمس خمسات,BOX,1,22.00,22.00,-1.00,23.00,23.00,-1.00
3204,2025-10-14 13:07,فاين لايف كبار كبير,STRIP,1,18.33,18.33,4.25,422.50,14.08,4.25
3205,2025-10-14 13:23,فوميبرك 10مجم اقراص,STRIP,1,22.00,22.00,5.81,48.57,16.19,5.81
3206,2025-10-14 14:06,بانادول مايجرين,STRIP,1,17.00,17.00,4.25,38.25,12.75,4.25
3207,2025-10-14 14:09,نوفالجين امبولات,STRIP,1,6.75,6.75,1.99,14.27,4.76,1.99
3207,2025-10-14 14:09,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
3207,2025-10-14 14:09,فنتوكف شراب بدون السكر,BOX,1,25.00,25.00,6.00,19.00,19.00,6.00
3208,2025-10-14 14:11,ديكلاك  اي دي 150 جرام اقراص,STRIP,1,66.00,66.00,22.44,87.12,43.56,22.44
3209,2025-10-14 14:54,زيثروكان 200مجم شراب,BOX,1,62.00,62.00,19.88,42.12,42.12,19.88
3209,2025-10-14 14:54,سائل بار بار,BOX,1,40.00,40.00,13.00,27.00,27.00,13.00
3210,2025-10-14 15:42,ريلاكسون اقراص,BOX,1,69.00,69.00,19.50,49.50,49.50,19.50
3211,2025-10-14 15:52,فولتارين امبول,STRIP,1,17.00,17.00,3.57,40.30,13.43,3.57
3211,2025-10-14 15:52,ديكساميثازون العمريه,STRIP,1,12.00,12.00,4.92,21.24,7.08,4.92
3211,2025-10-14 15:52,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
3211,2025-10-14 15:52,سرنجات الدوليه 5سم,BOX,1,3.00,3.00,1.51,1.49,1.49,1.51
3212,2025-10-14 16:09,ديكساميثازون العمريه,STRIP,1,12.00,12.00,4.92,21.24,7.08,4.92
3212,2025-10-14 16:09,كتافلام 3/75مجم حقن,STRIP,1,20.00,20.00,5.00,90.00,15.00,5.00
3212,2025-10-14 16:09,سرنجات الدوليه 5سم,BOX,1,3.00,3.00,1.51,1.49,1.49,1.51
3212,2025-10-14 16:09,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
3213,2025-10-14 16:23,سيفوتاكس 2جم ايبكو امبول,BOX,1,62.00,62.00,14.03,47.97,47.97,14.03
3214,2025-10-14 16:27,فلوموكس 500مجم,STRIP,1,35.50,35.50,11.00,48.99,24.50,11.00
3214,2025-10-14 16:27,سيتال 500مجم اقراص,STRIP,1,12.00,12.00,4.32,15.36,7.68,4.32
3214,2025-10-14 16:27,كليريست اقراص,STRIP,1,22.00,22.00,7.00,30.00,15.00,7.00
3215,2025-10-14 16:31,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
3215,2025-10-14 16:31,اسبوسيد اطفال,STRIP,1,7.00,7.00,1.89,25.55,5.11,1.89
3216,2025-10-14 16:38,ستربتوكين اقراص,STRIP,1,23.00,23.00,4.60,36.80,18.40,4.60
3217,2025-10-14 16:44,نايت كالم 3مجم,STRIP,1,35.00,35.00,9.27,77.20,25.73,9.27
3217,2025-10-14 16:44,فوج بخاخ نابليون احمر,BOX,1,120.00,120.00,27.00,93.00,93.00,27.00
3218,2025-10-14 17:16,مولبد طويل,BOX,1,55.00,55.00,15.00,40.00,40.00,15.00
3218,2025-10-14 17:16,كريم تمارا وسط,BOX,1,22.00,22.00,5.50,16.50,16.50,5.50
3219,2025-10-14 17:20,جينوزول 200مجم,BOX,1,32.00,32.00,7.24,24.76,24.76,7.24
3220,2025-10-14 17:22,ايفيبرونت شراب,BOX,1,57.00,57.00,28.20,28.80,28.80,28.20
3221,2025-10-14 17:22,كولشيسين 500 ميكروجرام اقراص,STRIP,1,19.00,19.00,3.80,152.00,15.20,3.80
3222,2025-10-14 17:30,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
3222,2025-10-14 17:30,فولتارين امبول,STRIP,1,17.00,17.00,3.57,40.30,13.43,3.57
3223,2025-10-14 17:39,ديمرا اقراص,STRIP,1,35.00,35.00,10.15,49.70,24.85,10.15
3223,2025-10-14 17:39,ميلجا اقراص,STRIP,1,27.00,27.00,7.56,77.76,19.44,7.56
3224,2025-10-14 18:11,نيكسيكيور5 مجم اكياس,STRIP,1,6.00,6.00,1.26,132.72,4.74,1.26
3224,2025-10-14 18:11,نيكسيكيور5 مجم اكياس,STRIP,6,6.00,36.00,7.56,132.72,4.74,1.26
